PostalCode,Prefecture,City,Forllowing
470024,北海道,小樽市,花園
470266,北海道,小樽市,張碓町
470265,北海道,小樽市,春香町
470157,北海道,小樽市,船浜町
470155,北海道,小樽市,望洋台
470262,北海道,小樽市,星野町
470003,北海道,小樽市,真栄
470022,北海道,小樽市,松ケ枝
470034,北海道,小樽市,緑
470007,北海道,小樽市,港町
470263,北海道,小樽市,見晴町
470023,北海道,小樽市,最上
482673,北海道,小樽市,桃内
470025,北海道,小樽市,山田町
482562,北海道,小樽市,蘭島
470001,北海道,小樽市,若竹町
470017,北海道,小樽市,若松
700000,北海道,旭川市,以下に掲載がない場合
798401,北海道,旭川市,秋月１条
798402,北海道,旭川市,秋月２条
798403,北海道,旭川市,秋月３条
700072,北海道,旭川市,曙北２条
700073,北海道,旭川市,曙北３条
700061,北海道,旭川市,曙１条
700062,北海道,旭川市,曙２条
700063,北海道,旭川市,曙３条
700822,北海道,旭川市,旭岡
700831,北海道,旭川市,旭町１条
700832,北海道,旭川市,旭町２条
708051,北海道,旭川市,江丹別町嵐山
708052,北海道,旭川市,江丹別町春日
708053,北海道,旭川市,江丹別町共和
711171,北海道,旭川市,江丹別町清水
711172,北海道,旭川市,江丹別町拓北
711173,北海道,旭川市,江丹別町中央
711174,北海道,旭川市,江丹別町富原
711175,北海道,旭川市,江丹別町中園
711176,北海道,旭川市,江丹別町西里
711177,北海道,旭川市,江丹別町芳野
700841,北海道,旭川市,大町１条
700842,北海道,旭川市,大町２条
700843,北海道,旭川市,大町３条
788311,北海道,旭川市,神楽岡１条
788312,北海道,旭川市,神楽岡２条
788313,北海道,旭川市,神楽岡３条
788314,北海道,旭川市,神楽岡４条
788315,北海道,旭川市,神楽岡５条
788316,北海道,旭川市,神楽岡６条
788317,北海道,旭川市,神楽岡７条
788318,北海道,旭川市,神楽岡８条
788319,北海道,旭川市,神楽岡９条
788320,北海道,旭川市,神楽岡１０条
788321,北海道,旭川市,神楽岡１１条
788322,北海道,旭川市,神楽岡１２条
788323,北海道,旭川市,神楽岡１３条
788324,北海道,旭川市,神楽岡１４条
788325,北海道,旭川市,神楽岡１５条
788326,北海道,旭川市,神楽岡１６条
788327,北海道,旭川市,神楽岡公園
708001,北海道,旭川市,神楽１条
708002,北海道,旭川市,神楽２条
708003,北海道,旭川市,神楽３条
708004,北海道,旭川市,神楽４条
708005,北海道,旭川市,神楽５条
708006,北海道,旭川市,神楽６条
708007,北海道,旭川市,神楽７条
700041,北海道,旭川市,上常盤町
708011,北海道,旭川市,神居１条
708012,北海道,旭川市,神居２条
708013,北海道,旭川市,神居３条
708014,北海道,旭川市,神居４条
708015,北海道,旭川市,神居５条
708016,北海道,旭川市,神居６条
708017,北海道,旭川市,神居７条
708018,北海道,旭川市,神居８条
708019,北海道,旭川市,神居９条
708033,北海道,旭川市,神居町雨紛
708034,北海道,旭川市,神居町上雨紛
708026,北海道,旭川市,神居町神岡
780185,北海道,旭川市,神居町神居古潭
708032,北海道,旭川市,神居町共栄
708031,北海道,旭川市,神居町神華
708022,北海道,旭川市,神居町台場
708021,北海道,旭川市,神居町忠和
708025,北海道,旭川市,神居町富岡
708024,北海道,旭川市,神居町富沢
741182,北海道,旭川市,神居町豊里
708023,北海道,旭川市,神居町春志内
780186,北海道,旭川市,神居町西丘（８〜２２番地）
741181,北海道,旭川市,神居町西丘（その他）
700081,北海道,旭川市,亀吉１条
700082,北海道,旭川市,亀吉２条
700083,北海道,旭川市,亀吉３条
700811,北海道,旭川市,川端町１条
700812,北海道,旭川市,川端町２条
700813,北海道,旭川市,川端町３条
700814,北海道,旭川市,川端町４条
700815,北海道,旭川市,川端町５条
700816,北海道,旭川市,川端町６条
700817,北海道,旭川市,川端町７条
788371,北海道,旭川市,旭神１条
788372,北海道,旭川市,旭神２条
788373,北海道,旭川市,旭神３条
788308,北海道,旭川市,旭神町
700029,北海道,旭川市,金星町
788271,北海道,旭川市,工業団地１条
788272,北海道,旭川市,工業団地２条
788273,北海道,旭川市,工業団地３条
788274,北海道,旭川市,工業団地４条
788275,北海道,旭川市,工業団地５条
700871,北海道,旭川市,春光１条
700872,北海道,旭川市,春光２条
700873,北海道,旭川市,春光３条
700874,北海道,旭川市,春光４条
700875,北海道,旭川市,春光５条
700876,北海道,旭川市,春光６条
700877,北海道,旭川市,春光７条
718141,北海道,旭川市,春光台１条
718142,北海道,旭川市,春光台２条
718143,北海道,旭川市,春光台３条
718144,北海道,旭川市,春光台４条
718145,北海道,旭川市,春光台５条
700902,北海道,旭川市,春光町
700014,北海道,旭川市,新星町
700001,北海道,旭川市,新富１条
700002,北海道,旭川市,新富２条
700003,北海道,旭川市,新富３条
718131,北海道,旭川市,末広１条
718132,北海道,旭川市,末広２条
718133,北海道,旭川市,末広３条
718134,北海道,旭川市,末広４条
718135,北海道,旭川市,末広５条
718136,北海道,旭川市,末広６条
718137,北海道,旭川市,末広７条
718138,北海道,旭川市,末広８条
718121,北海道,旭川市,末広東１条
718122,北海道,旭川市,末広東２条
718123,北海道,旭川市,末広東３条
700864,北海道,旭川市,住吉４条
700865,北海道,旭川市,住吉５条
700866,北海道,旭川市,住吉６条
700867,北海道,旭川市,住吉７条
700010,北海道,旭川市,大雪通
708071,北海道,旭川市,台場１条
708072,北海道,旭川市,台場２条
708073,北海道,旭川市,台場３条
708074,北海道,旭川市,台場４条
708027,北海道,旭川市,台場東
708061,北海道,旭川市,高砂台
700821,北海道,旭川市,近文町
708041,北海道,旭川市,忠和１条
708042,北海道,旭川市,忠和２条
708043,北海道,旭川市,忠和３条
708044,北海道,旭川市,忠和４条
708045,北海道,旭川市,忠和５条
708046,北海道,旭川市,忠和６条
708047,北海道,旭川市,忠和７条
708048,北海道,旭川市,忠和８条
708049,北海道,旭川市,忠和９条
788341,北海道,旭川市,東光１条
788342,北海道,旭川市,東光２条
788343,北海道,旭川市,東光３条
788344,北海道,旭川市,東光４条
788345,北海道,旭川市,東光５条
788346,北海道,旭川市,東光６条
788347,北海道,旭川市,東光７条
788348,北海道,旭川市,東光８条
788349,北海道,旭川市,東光９条
788350,北海道,旭川市,東光１０条
788351,北海道,旭川市,東光１１条
788352,北海道,旭川市,東光１２条
788353,北海道,旭川市,東光１３条
788354,北海道,旭川市,東光１４条
788355,北海道,旭川市,東光１５条
788356,北海道,旭川市,東光１６条
788357,北海道,旭川市,東光１７条
788358,北海道,旭川市,東光１８条
788359,北海道,旭川市,東光１９条
788360,北海道,旭川市,東光２０条
788361,北海道,旭川市,東光２１条
788362,北海道,旭川市,東光２２条
788363,北海道,旭川市,東光２３条
788364,北海道,旭川市,東光２４条
788365,北海道,旭川市,東光２５条
788366,北海道,旭川市,東光２６条
788367,北海道,旭川市,東光２７条
700044,北海道,旭川市,常磐公園
700043,北海道,旭川市,常盤通
788231,北海道,旭川市,豊岡１条
788232,北海道,旭川市,豊岡２条
788233,北海道,旭川市,豊岡３条
788234,北海道,旭川市,豊岡４条
788235,北海道,旭川市,豊岡５条
788236,北海道,旭川市,豊岡６条
788237,北海道,旭川市,豊岡７条
788238,北海道,旭川市,豊岡８条
788239,北海道,旭川市,豊岡９条
788240,北海道,旭川市,豊岡１０条
788241,北海道,旭川市,豊岡１１条
788242,北海道,旭川市,豊岡１２条
788243,北海道,旭川市,豊岡１３条
788244,北海道,旭川市,豊岡１４条
788245,北海道,旭川市,豊岡１５条
788246,北海道,旭川市,豊岡１６条
700042,北海道,旭川市,中常盤町
798411,北海道,旭川市,永山１条
798412,北海道,旭川市,永山２条
798413,北海道,旭川市,永山３条
798414,北海道,旭川市,永山４条
798415,北海道,旭川市,永山５条
798416,北海道,旭川市,永山６条
798417,北海道,旭川市,永山７条
798418,北海道,旭川市,永山８条
798419,北海道,旭川市,永山９条
798420,北海道,旭川市,永山１０条
798421,北海道,旭川市,永山１１条
798422,北海道,旭川市,永山１２条
798423,北海道,旭川市,永山１３条
798424,北海道,旭川市,永山１４条
798451,北海道,旭川市,永山北１条
798452,北海道,旭川市,永山北２条
798453,北海道,旭川市,永山北３条
798454,北海道,旭川市,永山北４条
798431,北海道,旭川市,永山町
710173,北海道,旭川市,西神楽北１条
710174,北海道,旭川市,西神楽北２条
710171,北海道,旭川市,西神楽南１条
710172,北海道,旭川市,西神楽南２条
710186,北海道,旭川市,西神楽南
788381,北海道,旭川市,西神楽１線
788382,北海道,旭川市,西神楽２線
788383,北海道,旭川市,西神楽３線
710184,北海道,旭川市,西神楽４線
710185,北海道,旭川市,西神楽５線
700824,北海道,旭川市,錦町
788821,北海道,旭川市,西御料１条
788822,北海道,旭川市,西御料２条
788823,北海道,旭川市,西御料３条
788824,北海道,旭川市,西御料４条
788825,北海道,旭川市,西御料５条
700901,北海道,旭川市,花咲町
700013,北海道,旭川市,パルプ町
700011,北海道,旭川市,パルプ町１条
700012,北海道,旭川市,パルプ町２条
788251,北海道,旭川市,東旭川北１条
788252,北海道,旭川市,東旭川北２条
788253,北海道,旭川市,東旭川北３条
788207,北海道,旭川市,東旭川町上兵村
788208,北海道,旭川市,東旭川町下兵村
788340,北海道,旭川市,東旭川町共栄
788368,北海道,旭川市,東旭川町旭正
788205,北海道,旭川市,東旭川町倉沼
788204,北海道,旭川市,東旭川町桜岡
788206,北海道,旭川市,東旭川町忠別
788202,北海道,旭川市,東旭川町豊田（１〜９番地）
781272,北海道,旭川市,東旭川町豊田（その他）
788201,北海道,旭川市,東旭川町東桜岡（３０〜４９９番地）
781271,北海道,旭川市,東旭川町東桜岡（その他）
788203,北海道,旭川市,東旭川町日ノ出
781274,北海道,旭川市,東旭川町瑞穂
781273,北海道,旭川市,東旭川町米原
788261,北海道,旭川市,東旭川南１条
788262,北海道,旭川市,東旭川南２条
718101,北海道,旭川市,東鷹栖１条
718102,北海道,旭川市,東鷹栖２条
718103,北海道,旭川市,東鷹栖３条
718104,北海道,旭川市,東鷹栖４条
718151,北海道,旭川市,東鷹栖１線
718152,北海道,旭川市,東鷹栖２線
718153,北海道,旭川市,東鷹栖３線
718154,北海道,旭川市,東鷹栖４線
718155,北海道,旭川市,東鷹栖５線
718156,北海道,旭川市,東鷹栖６線
718157,北海道,旭川市,東鷹栖７線
718158,北海道,旭川市,東鷹栖８線
718159,北海道,旭川市,東鷹栖９線
718160,北海道,旭川市,東鷹栖１０線
718161,北海道,旭川市,東鷹栖１１線
718162,北海道,旭川市,東鷹栖１２線
718163,北海道,旭川市,東鷹栖１３線
718164,北海道,旭川市,東鷹栖１４線
718165,北海道,旭川市,東鷹栖１５線
718111,北海道,旭川市,東鷹栖東１条
718112,北海道,旭川市,東鷹栖東２条
718113,北海道,旭川市,東鷹栖東３条
718114,北海道,旭川市,東鷹栖東１線
718171,北海道,旭川市,東山
700021,北海道,旭川市,東１条
700022,北海道,旭川市,東２条
700023,北海道,旭川市,東３条
700024,北海道,旭川市,東４条
700025,北海道,旭川市,東５条
700026,北海道,旭川市,東６条
700027,北海道,旭川市,東７条
700028,北海道,旭川市,東８条
700825,北海道,旭川市,北門町
788301,北海道,旭川市,緑が丘１条
788302,北海道,旭川市,緑が丘２条
788303,北海道,旭川市,緑が丘３条
788304,北海道,旭川市,緑が丘４条
788305,北海道,旭川市,緑が丘５条
788801,北海道,旭川市,緑が丘東１条
788802,北海道,旭川市,緑が丘東２条
788803,北海道,旭川市,緑が丘東３条
788804,北海道,旭川市,緑が丘東４条
788805,北海道,旭川市,緑が丘東５条
788811,北海道,旭川市,緑が丘南１条
788812,北海道,旭川市,緑が丘南２条
788813,北海道,旭川市,緑が丘南３条
788814,北海道,旭川市,緑が丘南４条
788815,北海道,旭川市,緑が丘南５条
718166,北海道,旭川市,緑台
700823,北海道,旭川市,緑町
788331,北海道,旭川市,南１条通
788332,北海道,旭川市,南２条通
788333,北海道,旭川市,南３条通
788334,北海道,旭川市,南４条通
788335,北海道,旭川市,南５条通
788336,北海道,旭川市,南６条通
788337,北海道,旭川市,南７条通
788338,北海道,旭川市,南８条通
788339,北海道,旭川市,南９条通
708028,北海道,旭川市,南が丘
700030,北海道,旭川市,宮下通（１〜１７丁目）
788330,北海道,旭川市,宮下通（１８〜２６丁目）
788391,北海道,旭川市,宮前１条
788392,北海道,旭川市,宮前２条
700810,北海道,旭川市,本町
700971,北海道,旭川市,４区１条
700972,北海道,旭川市,４区２条
700973,北海道,旭川市,４区３条
798441,北海道,旭川市,流通団地１条
798442,北海道,旭川市,流通団地２条
798443,北海道,旭川市,流通団地３条
798444,北海道,旭川市,流通団地４条
700031,北海道,旭川市,１条通（１〜１７丁目）
788211,北海道,旭川市,１条通（１８〜２５丁目）
700032,北海道,旭川市,２条通（１〜１７丁目）
788212,北海道,旭川市,２条通（１８〜２５丁目）
700052,北海道,旭川市,２条西
700033,北海道,旭川市,３条通（１〜１７丁目）
788213,北海道,旭川市,３条通（１８〜２５丁目）
700053,北海道,旭川市,３条西
700034,北海道,旭川市,４条通（１〜１７丁目）
788214,北海道,旭川市,４条通（１８〜２５丁目）
700054,北海道,旭川市,４条西
700035,北海道,旭川市,５条通（１〜１７丁目）
788215,北海道,旭川市,５条通（１８〜２５丁目）
700055,北海道,旭川市,５条西
700036,北海道,旭川市,６条通（１〜１７丁目）
788216,北海道,旭川市,６条通（１８〜２５丁目）
700056,北海道,旭川市,６条西
700037,北海道,旭川市,７条通（１〜１７丁目）
788217,北海道,旭川市,７条通（１８〜２５丁目）
700057,北海道,旭川市,７条西
700038,北海道,旭川市,８条通（１〜１７丁目）
788218,北海道,旭川市,８条通（１８〜２５丁目）
700058,北海道,旭川市,８条西
700039,北海道,旭川市,９条通（１〜１７丁目）
788219,北海道,旭川市,９条通（１８〜２５丁目）
700059,北海道,旭川市,９条西
700040,北海道,旭川市,１０条通（８〜１７丁目）
788220,北海道,旭川市,１０条通（１８〜２５丁目）
788221,北海道,旭川市,１１条通
500000,北海道,室蘭市,以下に掲載がない場合
500051,北海道,室蘭市,石川町
510023,北海道,室蘭市,入江町
510035,北海道,室蘭市,絵鞆町
500086,北海道,室蘭市,大沢町
510033,北海道,室蘭市,小橋内町
510022,北海道,室蘭市,海岸町
500052,北海道,室蘭市,香川町
500064,北海道,室蘭市,柏木町
500053,北海道,室蘭市,神代町
510032,北海道,室蘭市,港南町
500063,北海道,室蘭市,港北町
510002,北海道,室蘭市,御前水町
500082,北海道,室蘭市,寿町
510016,北海道,室蘭市,幸町
510014,北海道,室蘭市,栄町
500055,北海道,室蘭市,崎守町
510027,北海道,室蘭市,沢町
510026,北海道,室蘭市,清水町
510036,北海道,室蘭市,祝津町
510005,北海道,室蘭市,新富町
500067,北海道,室蘭市,陣屋町
500072,北海道,室蘭市,高砂町
500062,北海道,室蘭市,高平町
510006,北海道,室蘭市,茶津町
510011,北海道,室蘭市,中央町
500076,北海道,室蘭市,知利別町
510031,北海道,室蘭市,築地町
500077,北海道,室蘭市,天神町
510025,北海道,室蘭市,常盤町
500074,北海道,室蘭市,中島町
500075,北海道,室蘭市,中島本町
500087,北海道,室蘭市,仲町
510028,北海道,室蘭市,西小路町
500054,北海道,室蘭市,白鳥台
500061,北海道,室蘭市,八丁平
500083,北海道,室蘭市,東町
500081,北海道,室蘭市,日の出町
510013,北海道,室蘭市,舟見町
510003,北海道,室蘭市,母恋南町
510004,北海道,室蘭市,母恋北町
500066,北海道,室蘭市,幌萌町
510015,北海道,室蘭市,本町
510024,北海道,室蘭市,幕西町
510034,北海道,室蘭市,増市町
510001,北海道,室蘭市,御崎町
500071,北海道,室蘭市,水元町
510021,北海道,室蘭市,緑町
500073,北海道,室蘭市,宮の森町
500084,北海道,室蘭市,みゆき町
500065,北海道,室蘭市,本輪西町
510012,北海道,室蘭市,山手町
500085,北海道,室蘭市,輪西町
850000,北海道,釧路市,以下に掲載がない場合
850062,北海道,釧路市,愛国
850058,北海道,釧路市,愛国東
850057,北海道,釧路市,愛国西
850252,北海道,釧路市,青山
850054,北海道,釧路市,暁町
850467,北海道,釧路市,阿寒町阿寒湖温泉（１〜６丁目）
850238,北海道,釧路市,阿寒町飽別
850212,北海道,釧路市,阿寒町旭町
850468,北海道,釧路市,阿寒町オクルシュベ
850245,北海道,釧路市,阿寒町上阿寒
850221,北海道,釧路市,阿寒町上舌辛
850235,北海道,釧路市,阿寒町上徹別
850202,北海道,釧路市,阿寒町上仁々志別
850216,北海道,釧路市,阿寒町北新町
850217,北海道,釧路市,阿寒町北町
850244,北海道,釧路市,阿寒町紀ノ丘
850206,北海道,釧路市,阿寒町共和
850220,北海道,釧路市,阿寒町舌辛
850211,北海道,釧路市,阿寒町下舌辛
850231,北海道,釧路市,阿寒町下徹別
850204,北海道,釧路市,阿寒町下仁々志別
850223,北海道,釧路市,阿寒町下布伏内
850218,北海道,釧路市,阿寒町新町
850234,北海道,釧路市,阿寒町蘇牛
850232,北海道,釧路市,阿寒町大正
850225,北海道,釧路市,阿寒町知茶布
850215,北海道,釧路市,阿寒町中央
850237,北海道,釧路市,阿寒町徹別中央
850205,北海道,釧路市,阿寒町東栄
850241,北海道,釧路市,阿寒町中阿寒
850236,北海道,釧路市,阿寒町中徹別
850203,北海道,釧路市,阿寒町中仁々志別
850213,北海道,釧路市,阿寒町仲町
850243,北海道,釧路市,阿寒町西阿寒
850233,北海道,釧路市,阿寒町西徹別
850201,北海道,釧路市,阿寒町仁々志別
850242,北海道,釧路市,阿寒町東舌辛
850214,北海道,釧路市,阿寒町富士見
850222,北海道,釧路市,阿寒町布伏内
850224,北海道,釧路市,阿寒町雄別横山
850011,北海道,釧路市,旭町
850061,北海道,釧路市,芦野
850008,北海道,釧路市,入江町
850846,北海道,釧路市,入舟
850835,北海道,釧路市,浦見
850837,北海道,釧路市,大川町
850847,北海道,釧路市,大町
850811,北海道,釧路市,興津
840917,北海道,釧路市,大楽毛
840918,北海道,釧路市,大楽毛北
840916,北海道,釧路市,大楽毛西
840915,北海道,釧路市,大楽毛南
880122,北海道,釧路市,音別町あけぼの
880117,北海道,釧路市,音別町朝日
880104,北海道,釧路市,音別町音別原野基線（二俣）
880108,北海道,釧路市,音別町音別原野基線（二俣川向）
880126,北海道,釧路市,音別町音別原野西（川西）
880109,北海道,釧路市,音別町音別原野東
880114,北海道,釧路市,音別町海光
880123,北海道,釧路市,音別町川東
880134,北海道,釧路市,音別町キナシ別
880125,北海道,釧路市,音別町共栄
880133,北海道,釧路市,音別町尺別
880132,北海道,釧路市,音別町尺別（岐線）
880107,北海道,釧路市,音別町チヤンベツ
880135,北海道,釧路市,音別町直別
880102,北海道,釧路市,音別町中音別（光和）
880112,北海道,釧路市,音別町中音別（チノミ台）
880103,北海道,釧路市,音別町中音別（北栄）
880118,北海道,釧路市,音別町中音別（その他）
880116,北海道,釧路市,音別町中園
880106,北海道,釧路市,音別町ヌプキベツ
880131,北海道,釧路市,音別町ノトロ
880101,北海道,釧路市,音別町馬主来
880111,北海道,釧路市,音別町パシクル湖畔
880113,北海道,釧路市,音別町風連
880124,北海道,釧路市,音別町緑町
880105,北海道,釧路市,音別町ムリ
880115,北海道,釧路市,音別町本町
880121,北海道,釧路市,音別町若草
850023,北海道,釧路市,海運
850816,北海道,釧路市,貝塚
850824,北海道,釧路市,柏木町
850041,北海道,釧路市,春日町
850802,北海道,釧路市,桂恋
850012,北海道,釧路市,川上町
850003,北海道,釧路市,川北町
850044,北海道,釧路市,川端町
850015,北海道,釧路市,北大通
840908,北海道,釧路市,北園
850043,北海道,釧路市,喜多町
850035,北海道,釧路市,共栄大通
850018,北海道,釧路市,黒金町
850051,北海道,釧路市,光陽町
850026,北海道,釧路市,寿
850048,北海道,釧路市,駒場町
840927,北海道,釧路市,駒牧
850815,北海道,釧路市,材木町
850017,北海道,釧路市,幸町
850013,北海道,釧路市,栄町
850805,北海道,釧路市,桜ケ岡
850251,北海道,釧路市,桜田
850812,北海道,釧路市,紫雲台
850055,北海道,釧路市,治水町
850822,北海道,釧路市,春湖台
840902,北海道,釧路市,昭和
840901,北海道,釧路市,昭和北
840910,北海道,釧路市,昭和中央
840903,北海道,釧路市,昭和町
840909,北海道,釧路市,昭和南
850804,北海道,釧路市,白樺台
850844,北海道,釧路市,知人町
850034,北海道,釧路市,白金町
850826,北海道,釧路市,城山
850032,北海道,釧路市,新栄町
850047,北海道,釧路市,新川町
850002,北海道,釧路市,新釧路町
850004,北海道,釧路市,新富町
850046,北海道,釧路市,新橋大通
840904,北海道,釧路市,新富士町
850014,北海道,釧路市,末広町
850045,北海道,釧路市,住之江町
850831,北海道,釧路市,住吉
850807,北海道,釧路市,高山
850025,北海道,釧路市,宝町
850825,北海道,釧路市,千歳町
850823,北海道,釧路市,千代ノ浦
840926,北海道,釧路市,鶴丘
850821,北海道,釧路市,鶴ケ岱
840924,北海道,釧路市,鶴野
840923,北海道,釧路市,鶴野東
840906,北海道,釧路市,鳥取大通
840907,北海道,釧路市,鳥取北
840905,北海道,釧路市,鳥取南
850053,北海道,釧路市,豊川町
850031,北海道,釧路市,中島町
850052,北海道,釧路市,中園町
840929,北海道,釧路市,中鶴野
850027,北海道,釧路市,仲浜町
850021,北海道,釧路市,浪花町
840925,北海道,釧路市,新野
850016,北海道,釧路市,錦町
840914,北海道,釧路市,西港
850836,北海道,釧路市,幣舞町
850038,北海道,釧路市,花園町
850024,北海道,釧路市,浜町
850813,北海道,釧路市,春採
850056,北海道,釧路市,東川町
850064,北海道,釧路市,広里
850832,北海道,釧路市,富士見
850006,北海道,釧路市,双葉町
850063,北海道,釧路市,文苑
850001,北海道,釧路市,古川町
850843,北海道,釧路市,弁天ケ浜
840922,北海道,釧路市,北斗
840912,北海道,釧路市,星が浦大通
840911,北海道,釧路市,星が浦北
840913,北海道,釧路市,星が浦南
850007,北海道,釧路市,堀川町
850803,北海道,釧路市,益浦
850005,北海道,釧路市,松浦町
850801,北海道,釧路市,三津浦
850814,北海道,釧路市,緑ケ岡
850845,北海道,釧路市,港町
850841,北海道,釧路市,南大通
850022,北海道,釧路市,南浜町
840921,北海道,釧路市,美濃
850065,北海道,釧路市,美原
850833,北海道,釧路市,宮本
850806,北海道,釧路市,武佐
850037,北海道,釧路市,柳町
840928,北海道,釧路市,山花
850834,北海道,釧路市,弥生
850842,北海道,釧路市,米町
850042,北海道,釧路市,若草町
850036,北海道,釧路市,若竹町
850033,北海道,釧路市,若松町
800000,北海道,帯広市,以下に掲載がない場合
891181,北海道,帯広市,愛国町
891245,北海道,帯広市,泉町
891244,北海道,帯広市,以平町
800835,北海道,帯広市,稲田町
800833,北海道,帯広市,稲田町基線
800834,北海道,帯広市,稲田町西
800832,北海道,帯広市,稲田町東
800831,北海道,帯広市,稲田町南
802121,北海道,帯広市,岩内町
802122,北海道,帯広市,岩内町第１基線
802123,北海道,帯広市,岩内町西
802124,北海道,帯広市,岩内町東
800816,北海道,帯広市,大川町
800838,北海道,帯広市,大空町
800030,北海道,帯広市,大通北
800010,北海道,帯広市,大通南
802334,北海道,帯広市,上帯広町
802111,北海道,帯広市,上清川町
802112,北海道,帯広市,上清川町基線
802113,北海道,帯広市,上清川町西
802114,北海道,帯広市,上清川町東
891182,北海道,帯広市,川西町
802101,北海道,帯広市,清川町
802102,北海道,帯広市,清川町基線
802115,北海道,帯広市,清川町仲通
802103,北海道,帯広市,清川町西
802104,北海道,帯広市,清川町東
802116,北海道,帯広市,清川町本通
800836,北海道,帯広市,空港南町
800837,北海道,帯広市,空港南町南
800847,北海道,帯広市,公園東町
891246,北海道,帯広市,幸福町
891243,北海道,帯広市,桜木町
800848,北海道,帯広市,自由が丘（１、２丁目）
802476,北海道,帯広市,自由が丘（３〜７丁目）
891247,北海道,帯広市,昭和町
800051,北海道,帯広市,白樺十六条西
800050,北海道,帯広市,白樺十六条東
800053,北海道,帯広市,新町西
800052,北海道,帯広市,新町東
800872,北海道,帯広市,清流西
800871,北海道,帯広市,清流東
891242,北海道,帯広市,大正町
891241,北海道,帯広市,大正本町
802105,北海道,帯広市,太平町
802117,北海道,帯広市,太平町西
802337,北海道,帯広市,拓成町
891183,北海道,帯広市,豊西町
891252,北海道,帯広市,中島町
800031,北海道,帯広市,西一条北
800011,北海道,帯広市,西一条南
800032,北海道,帯広市,西二条北
800012,北海道,帯広市,西二条南
800033,北海道,帯広市,西三条北
800013,北海道,帯広市,西三条南
800034,北海道,帯広市,西四条北
800014,北海道,帯広市,西四条南
800035,北海道,帯広市,西五条北
800015,北海道,帯広市,西五条南
800036,北海道,帯広市,西六条北
800016,北海道,帯広市,西六条南
800037,北海道,帯広市,西七条北
800017,北海道,帯広市,西七条南
800038,北海道,帯広市,西八条北
800018,北海道,帯広市,西八条南
800039,北海道,帯広市,西九条北
800019,北海道,帯広市,西九条南
800040,北海道,帯広市,西十条北
800020,北海道,帯広市,西十条南
800041,北海道,帯広市,西十一条北
800021,北海道,帯広市,西十一条南
800042,北海道,帯広市,西十二条北
800022,北海道,帯広市,西十二条南
800043,北海道,帯広市,西十三条北
800023,北海道,帯広市,西十三条南
800044,北海道,帯広市,西十四条北
800024,北海道,帯広市,西十四条南
800045,北海道,帯広市,西十五条北
800025,北海道,帯広市,西十五条南
800046,北海道,帯広市,西十六条北
800026,北海道,帯広市,西十六条南
800047,北海道,帯広市,西十七条北
800027,北海道,帯広市,西十七条南
800048,北海道,帯広市,西十八条北
800028,北海道,帯広市,西十八条南
802459,北海道,帯広市,西十九条北
802469,北海道,帯広市,西十九条南（１〜５丁目）
800029,北海道,帯広市,西十九条南（３５〜３８、４１、４２丁目）
802460,北海道,帯広市,西二十条北
802470,北海道,帯広市,西二十条南
802461,北海道,帯広市,西二十一条北
802471,北海道,帯広市,西二十一条南
802462,北海道,帯広市,西二十二条北
802472,北海道,帯広市,西二十二条南
802463,北海道,帯広市,西二十三条北
802473,北海道,帯広市,西二十三条南
802464,北海道,帯広市,西二十四条北
802474,北海道,帯広市,西二十四条南
802465,北海道,帯広市,西二十五条北
802475,北海道,帯広市,西二十五条南
800054,北海道,帯広市,柏林台北町
800057,北海道,帯広市,柏林台中町
800058,北海道,帯広市,柏林台西町
800055,北海道,帯広市,柏林台東町
800056,北海道,帯広市,柏林台南町
802333,北海道,帯広市,美栄町（西５〜８線７９〜１１０番地）
802106,北海道,帯広市,美栄町（その他）
800821,北海道,帯広市,東一条北
800801,北海道,帯広市,東一条南
800822,北海道,帯広市,東二条北
800802,北海道,帯広市,東二条南
800823,北海道,帯広市,東三条北
800803,北海道,帯広市,東三条南
800824,北海道,帯広市,東四条北
800804,北海道,帯広市,東四条南
800805,北海道,帯広市,東五条南
800806,北海道,帯広市,東六条南
800807,北海道,帯広市,東七条南
800808,北海道,帯広市,東八条南
800809,北海道,帯広市,東九条南
800810,北海道,帯広市,東十条南
800811,北海道,帯広市,東十一条南
800812,北海道,帯広市,東十二条南
800813,北海道,帯広市,東十三条南
800814,北海道,帯広市,東十四条南
800815,北海道,帯広市,東十五条南
802335,北海道,帯広市,広野町
802332,北海道,帯広市,富士町（西４〜８線４９〜７８番地）
891251,北海道,帯広市,富士町（その他）
891184,北海道,帯広市,別府町
800846,北海道,帯広市,緑ケ丘
800841,北海道,帯広市,緑ケ丘一条通
800842,北海道,帯広市,緑ケ丘二条通
800843,北海道,帯広市,緑ケ丘三条通
800845,北海道,帯広市,緑ケ丘東通西
800844,北海道,帯広市,緑ケ丘東通東
800862,北海道,帯広市,南の森西
800861,北海道,帯広市,南の森東
800857,北海道,帯広市,南町
800856,北海道,帯広市,南町南
802331,北海道,帯広市,基松町
802336,北海道,帯広市,八千代町
800817,北海道,帯広市,依田町
900000,北海道,北見市,以下に掲載がない場合
990871,北海道,北見市,相内町
900018,北海道,北見市,青葉町
900011,北海道,北見市,曙町
900803,北海道,北見市,朝日町
900811,北海道,北見市,泉町
900020,北海道,北見市,大通東
900040,北海道,北見市,大通西
900016,北海道,北見市,大町
